id,name,name_bn,size,price_bdt,mrp_bdt,corporate_price_bdt,categories,category_ids,manufacturer_ids,description,short_description,image_urls,offer_image_urls,url,country,sale_blocked,availability,catalog_item_type,fetched_at_utc
28106,Mum Drinking Water 5 ltr,মাম খাবার পানি ৫ লিটার,5 ltr,100.0,100.0,100.0,"[""Water""]",[22],[472],"Mum Drinking Water is the perfect hydration solution for you and your family. Sourced from pristine springs, this water undergoes meticulous filtration to ensure a pure and refreshing taste. Enriched with essential minerals, Mum Drinking Water not only quenches your thirst but also supports overall health and well-being. Available in convenient, easy-to-carry bottles, it’s ideal for any occasion—whether you’re at home, on the go, or enjoying outdoor activities. Trust Mum Drinking Water to keep you and your loved ones hydrated and feeling your best.",,"[""https://chaldn.com/_mpimage/mum-drinking-water-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D94763&q=best&v=1""]",[],https://chaldal.com/mum-drinking-water-5-ltr-2,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
2318,Mum Drinking Water 500 ml,মাম খাবার পানি ৫০০ মিলি,500 ml,20.0,20.0,20.0,"[""Water""]",[22],"[257, 472, 474]","MUM is a pure natural mineral drinking water. People have trust in MUM because, MUM strictly follows the guidelines & standard specifications of quality level of WHO, IBWA, ICDDRB, Food and Nutrition Dept. of DU.",,"[""https://chaldn.com/_mpimage/mum-drinking-water-500-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D130960&q=best&v=1""]",[],https://chaldal.com/mum-drink-water-500-ml-5,BD,False,"[{""Quantity"": 6, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788827549021, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": null, ""AvailabilityCutOffTimeOfDay"": null}]",Grocery,2026-09-08T00:32:23.858670+00:00
16717,Munchy's Lexus Cheese Cream Sandwich Cracker Biscuit 225 gm,মানচি'স লেক্সাস চিজ ক্রিম স্যান্ডউইচ ক্র্যাকার্স বিস্কুট ২২৫ গ্রাম,225 gm,490.0,490.0,490.0,"[""75"", ""Cream Biscuits""]","[75, 1621]",[],,,"[""https://chaldn.com/_mpimage/munchys-lexus-cheese-cream-sandwich-cracker-biscuit-225-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101662&q=best&v=1""]",[],https://chaldal.com/munchys-lexus-cheese-cream-sandwich-cracker-225-gm,MY,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
5802,Munchy's Lexus Choco Coated Chocolate Cream Biscuit 200 gm,মানচি'স লেক্সাস চকো কোটেড চকোলেট ক্রিম বিস্কুট ২০০ গ্রাম,200 gm,480.0,480.0,480.0,"[""75"", ""Cream Biscuits""]","[75, 1621]",[],"Munchy's Lexus Choco Coated Chocolate Cream Biscuit is a delicious treat for chocolate lovers. This biscuit features a crunchy biscuit base filled with smooth chocolate cream, all coated in rich, indulgent chocolate. Perfect for snacking or enjoying a cup of tea or coffee, it offers a sweet and satisfying experience in every bite.

Ingredients: Wheat Flour, Sugar, Palm Oil, Cocoa Powder, Chocolate Cream Filling (containing sugar, cocoa butter, and milk powder), Milk Powder, Baking Powder, Emulsifiers (such as lecithin), Vanilla Extract, Salt, Artificial Flavors and Colors, Preservatives (to maintain freshness)

Uses:
Snack: Enjoy as a quick, indulgent snack during the day.
Tea/Coffee Time: Perfect for pairing with your favorite hot beverages.
Gifts: A great gift for chocolate lovers or as a treat for special occasions.
Parties or Gatherings: Ideal for serving at parties, gatherings, or picnics.",,"[""https://chaldn.com/_mpimage/munchys-lexus-choco-coated-chocolate-cream-biscuit-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D112885&q=best&v=1"", ""https://chaldn.com/_mpimage/munchys-lexus-choco-coated-chocolate-cream-biscuit-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141614&q=best&v=1"", ""https://chaldn.com/_mpimage/munchys-lexus-choco-coated-chocolate-cream-biscuit-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141615&q=best&v=1"", ""https://chaldn.com/_mpimage/munchys-lexus-choco-coated-chocolate-cream-biscuit-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141616&q=best&v=1""]",[],https://chaldal.com/munchys-lexus-choco-coated-chocolate-cream-biscuit-200-gm,MY,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
8869,Munchy's Lexus Chocolate Cream Sandwich Cracker 225 gm,মানচি'স লেক্সাস চকলেট ক্রিম স্যান্ডউইচ ক্র্যাকার্স ২২৫ গ্রাম,225 gm,490.0,490.0,490.0,"[""Plain Biscuits""]",[1619],[],"Munchy's Lexus Chocolate Cream Sandwich Cracker is a delightful snack that combines the crunchiness of crackers with the smoothness of chocolate cream. Each sandwich is made with two crisp crackers filled with luscious chocolate cream, providing a perfect balance of savory and sweet flavors. Ideal for snacking, sharing, or enjoying tea or coffee, these crackers are a treat for all ages.

Ingredients: Wheat Flour, Sugar, Palm Oil, Cocoa Powder, Chocolate Cream Filling (contains sugar, cocoa butter, milk powder), Baking Powder, Emulsifiers (e.g., lecithin), Salt, Vanilla Extract, Artificial Flavors and Colors, Preservatives (for freshness).

Snack: Perfect for enjoying on its own during a break or as a quick snack.
Tea/Coffee Time: Great for pairing with your favorite beverage for a delightful snack.
Picnics & Parties: A convenient and delicious treat to bring along to share with others.
Gift: Makes a thoughtful gift for chocolate lovers or for any occasion.",,"[""https://chaldn.com/_mpimage/munchys-lexus-chocolate-cream-sandwich-cracker-225-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141613&q=best&v=1""]",[],https://chaldal.com/munchys-lexus-chocolate-cream-cracker-225-gm,MY,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
13614,Munchy's Oat Krunch Dark Chocolate Cookies 208 gm,মানচি'স ওট ক্র্যাঞ্চ ডার্ক চকলেট কুকিজ ২০৮ গ্রাম,208 gm,480.0,480.0,480.0,"[""Candy & Chocolate"", ""Chocolates""]","[51, 1600]",[469],"Munchy's Oat Krunch Dark Chocolate Cookies 208 gm are a delightful treat that brings together the wholesome benefits of oats and the irresistible allure of dark chocolate. These cookies are crafted to provide a satisfying snacking experience that not only tastes great but also offers a source of dietary fiber from oats. Whether enjoyed with a cup of tea, coffee, or as a quick on-the-go snack, Munchy's Oat Krunch Dark Chocolate Cookies deliver a perfect blend of nutrition and flavor.",,"[""https://chaldn.com/_mpimage/munchys-oat-krunch-dark-chocolate-cookies-208-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141630&q=best&v=1&m=400"", ""https://chaldn.com/_mpimage/munchys-oat-krunch-dark-chocolate-cookies-208-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141631&q=best&v=1&m=400"", ""https://chaldn.com/_mpimage/munchys-oat-krunch-dark-chocolate-cookies-208-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141632&q=best&v=1&m=400"", ""https://chaldn.com/_mpimage/munchys-oat-krunch-dark-chocolate-cookies-208-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141633&q=best&v=1&m=400""]",[],https://chaldal.com/munchys-oat-krunch-dark-chocolate-cookies-208-gm,MY,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
21968,Munchy's Oat Krunch Nutty Chocolate Cookies 208 gm,মানচি'স ওট ক্র্যাঞ্চ নাটি চকলেট কুকিজ ২০৮ গ্রাম,208 gm,550.0,550.0,550.0,"[""75"", ""Cookies""]","[75, 1629]",[],"Munchy's Oat Krunch Nutty Chocolate Cookies combine the wholesome crunch of oats with the richness of chocolate and a nutty twist. These cookies are perfect for chocolate lovers who enjoy a hearty, nutritious snack. Packed with oats and a blend of chocolatey goodness, they provide a delicious and satisfying treat. Whether you're enjoying them with tea, coffee, or as a snack on the go, these cookies are sure to please your taste buds.

Ingredients: Oats, Wheat Flour, Sugar, Butter, Vegetable Oil, Chocolate Chips, Nuts (such as almonds or hazelnuts), Eggs, Baking Powder, Salt, Cocoa Powder, Natural and Artificial Flavors, Emulsifiers.

Benefits:
Rich in Fiber: Oats provide essential dietary fiber, promoting digestive health and helping you feel fuller for longer.
Chocolatey Goodness: The chocolate chips provide a rich, satisfying taste without being overly sweet.
Nutrient-Packed: The added nuts offer healthy fats, protein, and additional crunch.
Convenient Packaging: The resealable 208 gm pack keeps the cookies fresh and makes them easy to store or carry.
No Artificial Preservatives: Made without artificial preservatives, offering a more natural snack option.",,"[""https://chaldn.com/_mpimage/munchys-oat-krunch-nutty-chocolate-cookies-208-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141621&q=best&v=1&m=400"", ""https://chaldn.com/_mpimage/munchys-oat-krunch-nutty-chocolate-cookies-208-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141622&q=best&v=1&m=400"", ""https://chaldn.com/_mpimage/munchys-oat-krunch-nutty-chocolate-cookies-208-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141623&q=best&v=1&m=400"", ""https://chaldn.com/_mpimage/munchys-oat-krunch-nutty-chocolate-cookies-208-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141624&q=best&v=1&m=400""]",[],https://chaldal.com/munchys-oat-krunch-nutty-chocolate-cookies-208-gm,MY,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
16722,Munchy's Topmix Assorted Biscuits 295 gm,মানচি'স টপমিক্স এসোর্টেড বিস্কুট ২৯৫ গ্রাম,295 gm,580.0,580.0,580.0,"[""75"", ""Cream Biscuits""]","[75, 1621]",[],"Munchy's Topmix Assorted Biscuits brings together a variety of biscuits in one convenient pack. This assortment includes a mix of crispy, buttery, and sweet biscuits, catering to different taste preferences. Whether you're having it with a cup of tea or enjoying it as an on-the-go snack, Munchy's Topmix Assorted Biscuits offer a delicious treat for any time of the day.

Ingredients: Wheat Flour, Sugar, Palm Oil, Salt, Butter, Milk Powder, Cocoa Powder (for chocolate-flavored biscuits), Baking Powder, Artificial and Natural Flavors, Emulsifiers (like lecithin), Preservatives
Note: Ingredients may vary depending on the specific biscuits included in the mix.

Uses:
Snack Time: A perfect snack for any time of day.
Tea Time: Ideal for pairing with tea or coffee.
Parties & Gatherings: Great for sharing at social events, parties, or family gatherings.
On-the-Go: Convenient for a quick snack while traveling or on outings.
Gift Option: The attractive packaging makes it an ideal gift for friends and family.",,"[""https://chaldn.com/_mpimage/munchys-topmix-assorted-biscuits-295-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141634&q=best&v=1&m=400""]",[],https://chaldal.com/munchys-topmix-assorted-biscuits-295-gm,MY,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
3801,Munchy's Topmix Assorted Biscuits Tin 700 gm,মানচি'স টপমিক্স এসোর্টেড বিস্কুট টিন ৭০০ গ্রাম,700 gm,1870.0,1870.0,1870.0,"[""Cream Biscuits"", ""75""]","[1621, 75]",[242],"Munchy's Topmix Assorted Biscuits Tin is a delightful selection of premium biscuits in one convenient tin. It includes a variety of sweet and savory flavors, ensuring there’s something for everyone to enjoy. The 700 gm tin is perfect for sharing during gatherings or enjoying as a quick snack at home or on the go.

Ingredients: Wheat Flour, Sugar, Palm Oil, Butter, Milk Powder, Eggs, Salt, Baking Powder, Chocolate (for chocolate biscuits, Vanilla Extract, Other Natural Flavors, and Preservatives (to maintain freshness).

Snack: Ideal for quick snacking throughout the day, whether at home or on the go.
Tea Time: Perfect for pairing with a cup of tea or coffee during afternoon breaks.
Sharing: A great snack for family gatherings, picnics, or parties.
Gifts: The tin packaging makes it an excellent gift option for loved ones.",,"[""https://chaldn.com/_mpimage/munchys-topmix-assorted-biscuits-tin-700-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101740&q=best&v=1""]",[],https://chaldal.com/munchys-topmix-assorted-biscuits-tin-700-gm,MY,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
18711,Muskan Drinking Water 2 ltr,মুসকান খাবার পানি ২ লিটার,2 ltr,40.0,40.0,40.0,"[""Water""]",[22],"[361, 541]",Brand Name: Muskan.  SKU - 2 Liter  Product Type - Drinking Water  Processed under GMP Compliance through reverse osmosis and ultraviolet sterilization Technology.,,"[""https://chaldn.com/_mpimage/muskan-drinking-water-2-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D94892&q=best&v=1""]",[],https://chaldal.com/muskan-drinking-water-2-ltr,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
18712,Muskan Drinking Water 500 ml,মুসকান খাবার পানি ৫০০ মিলি,500 ml,20.0,20.0,20.0,"[""Water""]",[22],"[361, 541]",Brand Name: Muskan.  SKU - 500ml  Product Type - Drinking Water  Processed under GMP Compliance through reverse osmosis and ultraviolet sterilisation Technology.,,"[""https://chaldn.com/_mpimage/muskan-drinking-water-500-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D130991&q=best&v=1""]",[],https://chaldal.com/muskan-drinking-water-500-ml,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
3802,Mustard Seed (Red) 100 gm,সরিষার দানা (লাল) ১০০ গ্রাম,100 gm,25.0,35.0,25.0,"[""Spices""]",[107],[473],"Red Mustard Seeds are small, round seeds with a slightly pungent, sharp flavor. They are commonly used in South Asian and Mediterranean cuisines, where they add a unique depth of flavor to a variety of dishes. Red mustard seeds are often used in tempering (tadka) to infuse their flavor into oil, which is then added to curries, soups, and pickles. They are also a key ingredient in many spice blends.

Uses: Tempering (Tadka), Pickles, Curries and Stews, Spice Blends,  Salads and Garnishes.

Benefits:
Rich in Nutrients: Mustard seeds are high in minerals such as calcium, iron, and magnesium.
Promotes Digestion: Known to aid in digestion and improve gut health.
Anti-Inflammatory Properties: Contains compounds that have anti-inflammatory and antioxidant effects.
Rich in Fiber: Helps support digestive health and may aid in weight management.
Heart Health: Mustard seeds are a source of omega-3 fatty acids, which support cardiovascular health.",,"[""https://chaldn.com/_mpimage/mustard-seed-red-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D115243&q=best&v=1&m=400""]",[],https://chaldal.com/mustard-seed-red-100-gm,BD,False,"[{""Quantity"": 1, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788827549021, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": null, ""AvailabilityCutOffTimeOfDay"": null}, {""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
9077,Mustard Seed (Yellow) 100 gm,সরিষার দানা হলুদ ১০০ গ্রাম,100 gm,25.0,30.0,25.0,"[""Spices""]",[107],[473],Yellow whole mustard seeds. You can paste these or grind them and add them to your curries like ‘shorisha ilish’.,,"[""https://chaldn.com/_mpimage/mustard-seed-yellow-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D130992&q=best&v=1""]",[],https://chaldal.com/mustard-seed-yellow-100-gm,BD,False,"[{""Quantity"": 1, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788827546322, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": null, ""AvailabilityCutOffTimeOfDay"": null}, {""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
23080,Mutton Bone in (Khashi) ± 50 gm 1 kg,খাসির মাংস (নেট ওজন ± ৫০ গ্রাম ) ১ কেজি,1 kg,1249.0,1285.0,1249.0,"[""Meat""]",[1696],"[542, 257]","Product's Qty: 22-24 pcs 
Lamb is from a younger sheep (Less than a year old) and mutton is from an older sheep. In South Asian or Caribbean cuisine, mutton refers to the meat of goats. In India however, we often refer to both sheep and goat meat as mutton.Nov",,"[""https://chaldn.com/_mpimage/mutton-bone-in-khashi-50-gm-1-kg?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D74656&q=best&v=1&m=400""]",[],https://chaldal.com/mutton-premium-cube-1-kg,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788840000000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788876000000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 600.0, ""AvailabilityCutOffTimeOfDay"": 1260.0}, {""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 420.0, ""AvailabilityCutOffTimeOfDay"": null}]",Grocery,2026-09-08T00:32:23.858670+00:00
23115,Mutton Brain (Mogoz) 2 pcs,খাসির মগজ ২ পিস,2 pcs,269.0,499.0,269.0,"[""Meat""]",[1696],[542],"100-150 gm pcs, (+/- 50 gm)
Mutton Brain Curry or Bheja Fry is one of the famous dishes. Because of its flavor and juiciness, it will compel you to have one more plate. It has a unique flavor blended with little spices and curd. Usually, Bheja Fry Recipe is made with brains of lamb/sheep or goat.",,"[""https://chaldn.com/_mpimage/mutton-brain-mogoz-2-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D74664&q=best&v=1&m=400""]",[],https://chaldal.com/mutton-brain-each,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 420.0, ""AvailabilityCutOffTimeOfDay"": null}]",Grocery,2026-09-08T00:32:23.858670+00:00
50941,Mutton Head Meat Regular (Net Weight ± 50 gm) 1 kg,খাসির মাথার মাংস রেগুলার (নেট ওজন ± ৫০ গ্রাম) ১ কেজি,1 kg,639.0,639.0,639.0,"[""Meat""]",[1696],[],"Mutton head meat refers to the meat that is obtained from the head of a goat. The meat is known for its tender and juicy texture and rich flavor, making it a popular choice for dishes that require slow cooking.",,"[""https://chaldn.com/_mpimage/mutton-head-meat-regular-net-weight-50-gm-1-kg?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D163258&q=best&v=1""]",[],https://chaldal.com/mutton-head-meat-regular-net-weight-50-gm-1-kg,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 420.0, ""AvailabilityCutOffTimeOfDay"": null}]",Grocery,2026-09-08T00:32:23.858670+00:00
23109,Mutton Paya 10 pcs,খাসির পায়া ১০ পিছ,10 pcs,399.0,499.0,399.0,"[""Meat""]",[1696],[542],"Weight: 450 to 500 gm

Paya soup is a delicious nutrient-rich soup, which is commonly consumed in the monsoon and winter seasons. The mutton stew is made with the broth of trotters (legs of lamb) which is loaded with amino acids, calcium, protein and other vital nutrients.",,"[""https://chaldn.com/_mpimage/mutton-paya-10-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D74659&q=best&v=1""]",[],https://chaldal.com/mutton-paya-10-pcs,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788840000000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788876000000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 600.0, ""AvailabilityCutOffTimeOfDay"": 1260.0}, {""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 420.0, ""AvailabilityCutOffTimeOfDay"": null}]",Grocery,2026-09-08T00:32:23.858670+00:00
55252,Mutton Paya 5 pcs,মাটন পায়া ৫ টি,5 pcs,199.0,249.0,199.0,"[""Meat""]",[1696],[],"Weight: 200 to 220 gm

Rich in flavor and perfect for slow-cooked soups or stews, our mutton paya is cleaned and ready to cook. Sourced from healthy goats, these five pieces bring authentic taste and nutrition to your table.",,"[""https://chaldn.com/_mpimage/mutton-paya-5-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D176895&q=best&v=1""]",[],https://chaldal.com/mutton-paya-5-pcs,BD,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788829200000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 420.0, ""AvailabilityCutOffTimeOfDay"": null}]",Grocery,2026-09-08T00:32:23.858670+00:00
27661,My Organic BD Black Pepper (Gol Morich) Whole 100 gm,মাই অর্গানিক বিডি কালো গোল মরিচ আস্ত ১০০ গ্রাম,100 gm,150.0,150.0,150.0,"[""Spices""]",[107],[298],"Origin: Bangladesh
Manufacture by: My Organic BD.",,"[""https://chaldn.com/_mpimage/my-organic-bd-black-pepper-gol-morich-whole-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D131003&q=best&v=1&m=400""]",[],https://chaldal.com/my-organic-bd-black-pepper-gol-morich-whole-100-gm,,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
27666,My Organic BD Shikakai Powder 100 gm,মাই অর্গানিক শিকাকাই পাউডার ১০০ গ্রাম,100 gm,85.0,85.0,85.0,"[""Hair Care""]",[33],[298],"1. Shikakai powder is hair care powder.
2. It is very useful to prevent hair loss.
3. It works to prevent hair lice.
4. Using Shikakai powder will make your hair silky and shiny.
Manufacture by: My Organic BD.",,"[""https://chaldn.com/_mpimage/my-organic-bd-shikakai-powder-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D131076&q=best&v=1&m=400""]",[],https://chaldal.com/my-organic-shikakai-powder-100-gm,,False,"[{""Quantity"": 50, ""EarliestAvailableTime"": {""UnixTimeMilliseconds"": 1788836400000, ""Offset"": 360.0}, ""AvailabilityExpiryTime"": {""UnixTimeMilliseconds"": 1788881400000, ""Offset"": 360.0}, ""EarliestAvailableTimeOfDay"": 0.0, ""AvailabilityCutOffTimeOfDay"": 1350.0}]",Grocery,2026-09-08T00:32:23.858670+00:00
